TR11195-5	Artemisia dracunculus	Allergens
TR11196-3	Thymus vulgaris	Allergens
TR11197-1	Origanum majorana	Allergens
TR11198-9	Levisticum officinale	Allergens
TR11199-7	Foeniculum vulgare	Allergens
TR11200-3	Anethum graveolens	Allergens
TR11201-1	Laurus nobilis	Allergens
TR11202-9	Capsicum frutescens	Allergens
TR11203-7	Santa Maria	Allergens
TR11204-5	Myristica fragrans	Allergens
TR11205-2	Origanum vulgare	Allergens
TR11206-0	Elk/moose meat	Allergens
TR11207-8	Mare's Milk	Allergens
TR11208-6	Phaseolus vulgaris	Allergens
TR11209-4	Vaccinium myrtillis	Allergens
TR11210-2	Phoenix dactylifera	Allergens
TR11211-0	Brassica oleracea var. botrytis	Allergens
TR11212-8	Psidium guajava	Allergens
TR11213-6	Carica papaya	Allergens
TR11214-4	Passiflora edulis	Allergens
TR11215-1	Averrhoa carambola	Allergens
TR11216-9	Ceratonia siliqua	Allergens
TR11217-7	Acacia spp.	Allergens
TR11218-5	Astragalus spp.	Allergens
TR11219-3	Goat milk	Allergens
TR11220-1	Diospyros kaki	Allergens
TR11221-9	Citrus reticulata	Allergens
TR11222-7	Hippoglossus hippoglossus	Allergens
TR11223-5	Palinurus spp.	Allergens
TR11224-3	Trigonella foenum-graecum	Allergens
TR11225-0	Citrus aurantifolia	Allergens
TR11226-8	Merluccius merluccius	Allergens
TR11227-6	Sardina pilchardus	Allergens
TR11228-4	Cicer arietinus	Allergens
TR11229-2	Lathyrus sativus	Allergens
TR11230-0	Lepidorhombus whiffiagonis	Allergens
TR11231-8	Xiphias gladius	Allergens
TR11232-6	Engraulis encrasicolus	Allergens
TR11233-4	Helix aspersa	Allergens
TR11234-2	Phaseolus vulgaris	Allergens
TR11235-9	Brassica napus	Allergens
TR11236-7	Coriandrum sativum	Allergens
TR11237-5	Artocarpus heterophyllus	Allergens
TR11238-3	Beta vulgaris	Allergens
TR11239-1	Astacus astacus	Allergens
TR11240-9	Horse meat	Allergens
TR11241-7	Ribes sylvestre	Allergens
TR11242-5	Conalbumin	Allergens
TR11243-3	Humulus lupulus	Allergens
TR11244-1	Sheep milk	Allergens
TR11245-8	Sheep whey	Allergens
TR11246-6	Ficus carica	Allergens
TR11247-4	Citrullus lanatus	Allergens
TR11248-2	Rosa spp.	Allergens
TR11249-0	Crocus sativus	Allergens
TR11250-8	Mentha piperita	Allergens
TR11251-6	Linum usitatissimum	Allergens
TR11252-4	Bovine lactoferrin	Allergens
TR11253-2	Lupinus albus	Allergens
TR11254-0	Ziziphus jujuba	Allergens
TR11255-7	Solea solea	Allergens
TR11256-5	Pimenta dioica	Allergens
TR11257-3	Dactylopius coccus	Allergens
TR11258-1	Vaccinium oxycoccus	Allergens
TR11259-9	Olea europaea	Allergens
TR11260-7	Rubus idaeus	Allergens
TR11261-5	Salvia officinalis	Allergens
TR11262-3	Macadamia nut	Allergens
TR11263-1	Haliotis spp.	Allergens
TR11264-9	Chenopodium quinoa	Allergens
TR11265-6	Litchi chinensis	Allergens
TR11266-4	Yam	Allergens
TR11267-2	Distichlis spicata	Allergens
TR11268-0	Arrhenatherum elatius	Allergens
TR11269-8	Sitophilus granarius	Allergens
TR11270-6	Ephestia kuehniella	Allergens
TR11271-4	Tabanus spp.	Allergens
TR11272-2	Bombus terrestris	Allergens
TR11273-0	Periplaneta americana	Allergens
TR11274-8	Blatta orientalis	Allergens
TR11275-5	Papain	Allergens
TR11276-3	Bromelin	Allergens
TR11277-1	Phospholipase	Allergens
TR11278-9	Maxatase	Allergens
TR11279-7	Alkalase	Allergens
TR11280-5	Savinase	Allergens
TR11281-3	Lysozyme	Allergens
TR11282-1	Hexahydrophtalic anhydride	Allergens
TR11283-9	Maleic anhydride	Allergens
TR11284-7	Methyltetrahydrophtalic anhydride	Allergens
TR11285-4	Triplochiton scleroxylon	Allergens
TR11286-2	Pepsin	Allergens
TR11287-0	Bougainvillea Spp.	Allergens
TR11288-8	Ustilago nuda/tritici	Allergens
TR11289-6	Trichosporon pullulans	Allergens
TR11290-4	Ulocladium chartarum	Allergens
TR11291-2	Chaetomium globosum	Allergens
TR11292-0	Penicillium frequentans	Allergens
TR11293-8	Trichophyton ment. var goetzii	Allergens
TR11294-6	Trichophyton ment. var interdigitale	Allergens
TR11295-3	Aspergillus fumigatus Asp f1	Allergens
TR11296-1	Aspergillus fumigatus Asp f2	Allergens
TR11297-9	Aspergillus fumigatus Asp f3	Allergens
TR11298-7	Aspergillus fumigatus Asp f4	Allergens
TR11299-5	Aspergillus fumigatus Asp f6	Allergens
TR11300-1	Staphylococcal enterotoxin C	Allergens
TR11301-9	Staphylococcal enterotoxin D	Allergens
TR11302-7	Staphylococcal enterotoxin TSST	Allergens
TR11303-5	Malassezia spp.	Allergens
TR11304-3	Tobacco leaf	Allergens
TR11305-0	"Artemisia salina, fish feed"	Allergens
TR11306-8	"Tetramin, fish feed"	Allergens
TR11307-6	"Daphnia, fish feed"	Allergens
TR11308-4	Tenebrio mollitor	Allergens
TR11309-2	Streptavidin	Allergens
TR11310-0	maltose-binding protein	Allergens
TR11311-8	Picea excelsa	Allergens
TR11312-6	Aesculus hippocastanum	Allergens
TR11313-4	Sambucus nigra	Allergens
TR11314-2	Castanea sativa	Allergens
TR11315-9	Pseudotsuga taxifolia	Allergens
TR11316-7	Carpinus betulus	Allergens
TR11317-5	Liquidambar styraciflua	Allergens
TR11318-3	Libocedrus decurrens	Allergens
TR11319-1	Pinus radiata	Allergens
TR11320-9	Phoenix canariensis	Allergens
TR11321-7	Schinus molle	Allergens
TR11322-5	Quercus virginiana	Allergens
TR11323-3	Paloverde	Allergens
TR11324-1	Cupressus arizonica	Allergens
TR11325-8	Elaeis guineensis	Allergens
TR11326-6	Brassica napus	Allergens
TR11327-4	Helianthus annuus	Allergens
TR11328-2	Matricaria chamomilla	Allergens
TR11329-0	Lupinus spp.	Allergens
TR11330-8	Beta vulgaris	Allergens
TR11331-6	Acer negundo	Allergens
TR11332-4	Juglans californica	Allergens
TR11333-2	Platanus acerifolia	Allergens
TR11334-0	Salix caprea	Allergens
TR11335-7	Populus deltoides	Allergens
TR11336-5	Fraxinus americana	Allergens
TR11337-3	Pinus strobus	Allergens
TR11338-1	Cryptomeria japonica	Allergens
TR11339-9	Eucalyptus spp.	Allergens
TR11340-7	Acacia longifolia	Allergens
TR11341-5	Alnus incana	Allergens
TR11342-3	Prosopis juliflora	Allergens
TR11343-1	Tilia cordata	Allergens
TR11344-9	Melaleuca leucadendron	Allergens
TR11345-6	Ligustrum vulgare	Allergens
TR11346-4	Carya pecan	Allergens
TR11347-2	Cupressus sempervirens	Allergens
TR11348-0	Betula verrucosa	Allergens
TR11349-8	Corylus avellana	Allergens
TR11350-6	Fagus grandifolia	Allergens
TR11351-4	Juniperus sabinoides	Allergens
TR11352-2	Quercus alba	Allergens
TR11353-0	Morus alba	Allergens
TR11354-8	Arecastrum romanzoffianum	Allergens
TR11355-5	Casuarina equisetifolia	Allergens
TR11356-3	Ulmus americana	Allergens
TR11357-1	Olea europaea	Allergens
TR11358-9	Ambrosia artemisiifolia	Allergens
TR11359-7	Chenopodium album	Allergens
TR11360-5	Salsola kali	Allergens
TR11361-3	Solidago virgaurea	Allergens
TR11362-1	Xanthium commune	Allergens
TR11363-9	Amaranthus retroflexus	Allergens
TR11364-7	Atriplex lentiformis	Allergens
TR11365-4	Iva ciliata	Allergens
TR11366-2	Kochia scoparia	Allergens
TR11367-0	Rumex acetosella	Allergens
TR11368-8	Parietaria officinalis	Allergens
TR11369-6	Ambrosia psilostachya	Allergens
TR11370-4	Urtica dioica	Allergens
TR11371-2	Parietaria judaica	Allergens
TR11372-0	Ambrosia trifida	Allergens
TR11373-8	Franseria acanthicarpa	Allergens
TR11374-6	Artemisia absinthium	Allergens
TR11375-3	Artemisia vulgaris	Allergens
TR11376-1	Chrysanthemum leucanthemum	Allergens
TR11377-9	Taraxacum vulgare	Allergens
TR11378-7	Plantago lanceolata	Allergens
TR11379-5	3-Androstanediol Glucuronide	Chemistry
TR11380-3	Alkaline Phosphatase Bone	Chemistry
TR11381-1	Alpha 1-antitrypsin clearance	Immunology
TR11382-9	Amoxapine	Chemistry
TR11383-7	Antithrombin III Antigen	Hematology
TR11384-5	Apolipoprotein A II	Chemistry
TR11385-2	Apolipoprotein B 100	Chemistry
TR11386-0	Arsenic Inorganic	Chemistry
TR11387-8	Beta Hydroxybutyrate Dehydrogenase	Chemistry
TR11388-6	Bleeding Time in Vitro	Hematology
TR11389-4	Blood Film Review	Hematology
TR11390-2	Blood Gases	Chemistry
TR11391-0	Calcium Corrected	Chemistry
TR11392-8	Cell Differential	Hematology
TR11393-6	Chylomicrons	Chemistry
TR11394-4	Clinical Consultation Autopsy Pathology	Pathology
TR11395-1	Clinical Consultation Cancer Cytogenetics	Pathology
TR11396-9	Clinical Consultation Cytogenetics	Pathology
TR11397-7	Clinical Consultation Cytology Non-Cervico/Vaginal	Pathology
TR11398-5	Clinical Consultation Molecular Pathology	Pathology
TR11399-3	Clinical Consultation Non-Gynecological Fine Needle Aspiration Biopsy	Pathology
TR11400-9	Clinical Consultation Papanicolaou Smear Conventional	Pathology
TR11401-7	Clinical Consultation Papanicolaou Smear Liquid Based	Pathology
TR11402-5	Clostridium difficile Screen	Microbiology
TR11403-3	Cortisol	Chemistry
TR11404-1	Cortisol Free	Chemistry
TR11405-8	Cyanide	Chemistry
TR11406-6	Cyclosporine 2H Post Dose	Chemistry
TR11407-4	D-Lactate	Chemistry
TR11408-2	DNA ds Antibodies Farr Method	Immunology
TR11409-0	Epstein Barr Virus Antibody IgG	Microbiology
TR11410-8	Fibronectin Fetal	Chemistry
TR11411-6	Gentamicin Trough High Dose	Chemistry
TR11412-4	Glycerol	Chemistry
TR11413-2	Gram Stain	Microbiology
TR11414-0	Hemoglobin Fluid	Hematology
TR11415-7	Streptococcus pyogenes AG	Microbiology
TR11416-5	Hepatitis A Antibody Total	Microbiology
TR11417-3	Hepatitis B Virus Core Antibody IgG	Microbiology
TR11418-1	Hepatitis Acute Panel	Microbiology
TR11419-9	Hepatitis Chronic Panel	Microbiology
TR11420-7	Immune Complex	Immunology
TR11421-5	Influenza Virus A Antigen Screen	Microbiology
TR11422-3	Albumin/Globulin Ratio	Chemistry
TR11423-1	"Alpha Fetoprotein, Maternal Screen"	Chemistry
TR11424-9	"Estriol, Maternal Screen"	Chemistry
TR11425-6	"Choriogonadotropin, Maternal Screen"	Chemistry
TR11426-4	Iron Saturation	Chemistry
TR11427-2	Ketones	Chemistry
TR11428-0	Leptin	Chemistry
TR11429-8	Meat Fibre Screen	Chemistry
TR11430-6	Microalbumin	Chemistry
TR11431-4	Microsporidia	Microbiology
TR11432-2	Mycobacteria leprae Detection	Microbiology
TR11433-0	Myocardium Antibodies	Immunology
TR11434-8	Natriuretic Peptide B	Chemistry
TR11435-5	Netilmicin Peak	Chemistry
TR11436-3	Netilmicin Random	Chemistry
TR11437-1	Netilmicin Trough	Chemistry
TR11438-9	Parathyrin Intact	Chemistry
TR11439-7	Pathologist/Hematologist Review	Hematology
TR11440-5	Plasminogen Antigen	Hematology
TR11441-3	Prostatic Specific Antigen Ultrasensitive	Chemistry
TR11442-1	Protein S Free AG	Hematology
TR11443-9	Respiratory Syncytial Virus Antibody Screen	Microbiology
TR11444-7	Sirolimus	Chemistry
TR11445-4	Streptolysin O Antibody	Microbiology
TR11446-2	Syphilis Darkfield Examination	Microbiology
TR11447-0	Thrombin Inhibitor Argatroban	Hematology
TR11448-8	Thrombin Inhibitor Bivalirudin	Hematology
TR11449-6	Thrombin Inhibitor Hirudin	Hematology
TR11450-4	Tobramycin High Dose Trough	Chemistry
TR11451-2	Triazolam	Chemistry
TR11452-0	Vasoactive Intestinal Peptide	Chemistry
TR11453-8	Hepatitis A Immunity Panel	Microbiology
TR11454-6	Heparin Unfractionated	Hematology
TR11455-3	Insulin Receptor Antibodies	Immunology
TR11456-1	Influenza Virus B Antigen Screen	Microbiology
TR11457-9	Hepatitis B Immunity Panel	Microbiology
TR11458-7	Heparin Low Molecular Weight	Hematology
TR11459-5	Insulin-like Growth Factor 2	Chemistry
TR11467-8	Insulin-like Growth Factor 3 Binding Proteins	Chemistry
TR11468-6	Anion Gap	Chemistry
TR11469-4	Specific Gravity	Chemistry
TR11470-2	pH	Chemistry
TR11471-0	Bilirubin Neonatal	Chemistry
TR11472-8	Glucose Tolerance Test Gestational Screen	Chemistry
TR11473-6	Cortisol Timed	Chemistry
TR11474-4	Cortisol Pre Dexamethasone	Chemistry
TR11475-1	Cortisol Post Dexamethasone	Chemistry
TR11476-9	Cortisol Pre Corticotropin	Chemistry
TR11477-7	Cortisol Post Corticotropin	Chemistry
TR11478-5	Triple Bolus Challenge	Chemistry
TR11487-6	"Transferrin Receptor, Soluble"	Chemistry
TR11489-2	"Choriogonadotropin Beta Subunit, Free"	Chemistry
TR11490-0	Lysozyme	Chemistry
TR11491-6	Tricyclic Screen	Chemistry
TR11492-6	Cocaine Screen	Chemistry
TR11493-4	Cholesterol/HDL Ratio	Chemistry
TR11494-2	Macroprolactin	Chemistry
TR11495-9	Amoebic Antibody	Microbiology
TR11496-7	Ascaris Antibody	Microbiology
TR11497-5	Babesia Antibody	Microbiology
TR11498-3	Bartonella Antibody	Microbiology
TR11499-1	Blastomyces Antibody	Microbiology
TR11500-6	Bordetella Pertussis Antibody	Microbiology
TR11501-6	Borrelia recurrentis	Microbiology
TR11502-2	Borrelia burgdorferi Antibody	Microbiology
TR11503-0	Brucella Antibody	Microbiology
TR11504-8	Campylobacter Antibody	Microbiology
TR11505-5	Chlamydophila Psittaci Antibody	Microbiology
TR11506-3	Clostridium tetani Antibody	Microbiology
TR11507-1	Coccidioides Antibody	Microbiology
TR11508-9	Colorado Tick Fever Antibody	Microbiology
TR11509-7	Coxiella burnetii Antibody	Microbiology
TR11510-5	Coxsackievirus Antibody	Microbiology
TR11511-3	Cryptococcus Antigen	Microbiology
TR11512-1	Dengue Virus Antibody	Microbiology
TR11513-9	Eastern Equine Encephalitis Virus Antibody	Microbiology
TR11525-3	Echinococcus Antibody	Microbiology
TR11526-1	Ehrlichia Antibody	Microbiology
TR11527-9	Francisella tularensis Antibody	Microbiology
TR11528-7	Histoplasma Antibody	Microbiology
TR11529-5	Influenza Virus A & B Antibody	Microbiology
TR11530-3	Japanese B Encephalitis Antibody	Microbiology
TR11531-1	Leishmania Antibody	Microbiology
TR11532-9	Powassan Virus Antibody	Microbiology
TR11533-7	Rickettsia Antibody	Microbiology
TR11534-5	St Louis Encephalitis Virus Antibody	Microbiology
TR11535-2	Sub Sclerosing Panencephalitis	Microbiology
TR11536-0	Toxocara Antibody	Microbiology
TR11537-8	Toxoplasma gondii Antibody	Microbiology
TR11538-6	Western Equine Encephalitis Virus Antibody	Microbiology
TR11539-4	Hemoglobin H Inclusion Bodies	Hematology
TR11540-2	Prothrombin G20210A	Hematology
TR11541-0	Bilirubin Transcutaneous	Chemistry
TR11542-8	Procainamide + N-Acetylprocainamide	Chemistry
TR11543-6	"5, 10 Methylenetetrahydrofolate reductase"	Chemistry
TR11544-4	estimated GFR	Chemistry
TR11545-1	Human Herpesvirus 4 Antibody	Microbiology
TR11550-1	Limulus amebocyte Lysate	Microbiology
TR11551-9	Listeria monocytogenes Antibody	Microbiology
TR11552-7	Human Herpesvirus 3 Antibody	Microbiology
TR11553-5	Human Herpesvirus 1 Antibody	Microbiology
TR11554-3	Measles Virus Antibody	Microbiology
TR11555-0	Rubella virus Antibody	Microbiology
TR11556-8	Mumps virus Antibody	Microbiology
TR11557-6	SARS Coronavirus Antibody	Microbiology
TR11558-4	India Ink Preparation	Microbiology
TR11559-2	Microorganism spinal probe	Microbiology
TR11560-0	Chlamydia serology	Microbiology
TR11561-8	Antibody Screen	Blood Bank
TR11562-6	Antibody Titre	Blood Bank
TR11563-4	Antibody Screen.Prenatal	Blood Bank
TR11564-2	ABO & RH Blood Group.Prenatal	Blood Bank
TR11565-9	RH Genotype	Blood Bank
TR11566-7	Avian Precipitins (Pigeon+Budgie)	Allergens
TR11567-5	Bone Marrow Aspirate+Biopsy	Pathology
TR11568-3	Virus Isolate subtyping	Microbiology
TR11569-1	Human Herpesvirus 4 serology	Microbiology
TR11570-9	HLA A.B.C	Chemistry
TR11571-7	Urea pre and post dialysis ratio	Chemistry
TR11572-5	SARS Virus Detection	Microbiology
TR11573-3	Cockatiel Feathers	Allergens
TR11574-1	Parakeet Feathers	Allergens
TR11575-8	Antigen Typing	Blood Bank
TR11576-6	Cord Blood Screen	Blood Bank
TR11577-4	Factor V Leiden	Hematology
TR11578-2	Senior Technologists Review	Pathology
TR11579-0	CD 57	Hematology
TR11580-8	Phadiatop	Allergens
TR11581-6	Salivary Gland Antibody	Chemistry
TR11582-4	Lutropin/Follitropin Ratio	Chemistry
TR11583-2	Prostatic Specific Antigen Free/Prostatic Specific Antigen Ratio	Chemistry
TR11584-0	Protein/Creatinine Ratio	Chemistry
TR11585-7	Testosterone/Cortisol Ratio	Chemistry
TR11586-5	Calcium/Creatinine Ratio	Chemistry
TR11587-3	Dehydroepiandrosterone Sulfate/Cortisol Ratio	Chemistry
TR11588-1	Glucose Tolerance Test 6 Hour	Chemistry
TR11589-9	"Tree Mix 1 (Acer negundo, Betula verrucosa, Quercus alba, Ulmus americana, Juglans californica)"	Allergens
TR11590-7	"Tree Mix 2 (Acer negundo, Quercus alba, Ulmus americana, Populus deltoides, Carya pecan)"	Allergens
TR11591-5	"Weed Mix 1 (Ambrosia elatior, Artemisia vulgaris, Plantago lanceolata, Chenopodium album, Salsola kali)"	Allergens
TR11592-3	"Seafood Mix(Gadus morhua, Pandalus borealis, Mytilus edulis, Thunnus albacares, Salmo salar)"	Allergens
TR11593-1	"Fish Mix (Gadus morhua, Clupea harengus, Scomber scombrus, Pleuronectes platessa)"	Allergens
TR11594-9	FEATHER MIX (1. Goose feathers 2. Chicken feathers 3. Duck feathers 4. Turkey feathers)	Allergens
TR11595-6	MOLD MIX 1 (1. Penicillium notatum 2. Cladosporium herbanum 3. Aspergillus fumigatus 4. Alternaria alternata)	Allergens
TR11596-4	"Pediatric Mix (Egg white, Milk, Gadus morhua, Arachis hypogaea, Glycine max, Wheat)"	Allergens
TR11597-2	MOLD MIX 2 (1. Penicillium notatum 2. Cladosporium herbanum 3. Aspergillus fumigatus 4. Candida albicans 5. Alternaria alternata 6. Helminthosporium halodes)	Allergens
TR11598-0	Lamellar Bodies	Hematology
TR11599-8	Cytotoxic Antibody	Microbiology
TR11600-4	Buffy Coat Microscopy	Hematology
TR11601-2	Human Herpesvirus 2 Antibody	Microbiology
TR11602-0	Sympathomimetic Amines	Chemistry
TR11603-8	Antabuse	Chemistry
TR11604-6	Cryofibrinogen	Chemistry
TR11605-3	Cow's Milk	Allergens
TR11606-1	"Grass Mix 1 (Dactylis glomerata, Festuca elatior, Lolium perenne, Phleum pratense, Poa pratensis)"	Allergens
TR11607-9	"Grass Mix 2 (Cynodon dactylon, Lolium perenne, Phleum pratense, Poa pratensis, Sorghum halepense, Paspalum notatum)"	Allergens
TR11608-7	House Dust Mix 1 (1.House Dust Hollistier Stier 2. Dermatophagoides pteronyssinus 3. Dermatophagoides farinae 4. Blatella germanica)	Allergens
TR11610-3	Mucin Clot	Hematology
TR11611-1	Amylase/Creatinine Ratio	Chemistry
TR11612-9	Ureaplasma Detection	Microbiology
TR11613-7	Sars Coronavirus	Serology
TR11614-5	VDRL	Microbiology
TR11615-2	West Nile Virus Serology	Microbiology
TR11616-0	Helicobacter pylori	Pathology
TR11622-8	Chromogranin A	Chemistry
TR11623-6	Human Herpesvirus 5 Antibody	Microbiology
TR11624-4	Cholesterol in VLDL	Chemistry
TR11625-1	Skin Antibodies	Immunology
TR11626-9	Glucose Post Somatotropin	Chemistry
TR11627-7	Insulin Tolerance Test	Chemistry
TR11628-5	Bilirubin delta	Chemistry
TR11629-3	Lipid Assessment	Chemistry
TR11630-1	Integrated Prenatal Screening	Chemistry
TR11631-9	First Trimester Screening	Chemistry
TR11632-7	"Inhibin A dimeric, Maternal Screen"	Chemistry
TR11633-5	"Pregnancy Associated Plasma Protein A, Maternal Screen"	Chemistry
TR11634-3	Mean Platelet Volume	Hematology
TR11635-0	Red Cell Distribution Width	Hematology
TR11636-8	Immunoglobulin Light Chains Free	Chemistry
TR11637-6	Apolipoprotein B / Apolipoprotein A-I Ratio	Chemistry
TR11638-4	Hepatitis C Immunity Panel	Microbiology
TR11639-2	Chlamydia detection	Microbiology
TR11640-0	Clinical Consultation Pathology	Pathology
TR11641-8	Specimen Comment	Chemistry
TR11642-6	Transferrin Carbohydrate Deficient	Chemistry
TR11643-4	Cyclic Citrullinated Peptide antibody	Chemistry
TR11644-2	Ethyl Glucuronide	Chemistry
TR11645-9	Electrocardiogram	Clinical
TR11646-7	CD45	Hematology
TR11647-5	CD3	Hematology
TR11648-3	Leukocyte Phenotyping	Hematology
TR11649-1	Hemopexin	Hematology
TR11650-9	HLA-D	Chemistry
TR11651-7	Imatinib mesylate	Chemistry
TR11652-5	Lupus Erythematosus Cell Preparation	Hematology
TR11653-3	Immunoglobulins	Chemistry
TR11654-1	Measles virus + Mumps virus + Rubella virus Antibody IgG	Microbiology
TR11655-8	Narcotic Drug Screen	Chemistry
TR11656-6	Streptococcus Group A Screen	Microbiology
TR11657-4	Tissue Antibody	Microbiology
TR11658-2	Glutethimide	Chemistry
TR11659-0	Celiac Disease	Immunology
TR11660-8	Alpha Subunit	Chemistry
TR11661-6	Triglyceride/HDL Ratio	Chemistry
TR11662-4	Fatty Acids Omega	Chemistry
TR11663-2	Electrolytes	Chemistry
TR11664-0	PT Correction Assay	Hematology
TR11665-7	Influenza Virus A Swine Origin RNA Panel	Microbiology
TR11666-5	"Nut Mix 1 (Arachis hypogaea, Corylus avellana, Bertholletia excelsa, Prunus dulcis, Cocos nucifera)"	Allergens
TR11667-3	Melanogrammus aeglefinus	Allergens
TR11668-1	Stenodus spp.	Allergens
TR11669-9	Immunological Markers	Serology
TR11670-7	Heparin	Chemistry
TR11671-5	Interleukins	Chemistry
TR11672-3	Iodine	Chemistry
TR11673-1	Poxvirus Detection	Microbiology
TR11674-9	Mumps Virus Detection	Microbiology
TR11675-6	Mycobacteriaceae	Microbiology
TR11676-4	Myeloperoxidase antibodies	Serology
TR11677-2	Paraneoplastic antibodies	Serology
TR11678-0	Polyomavirus Detection	Microbiology
TR11679-8	Chromosome Studies	Pathology
TR11680-6	Telopeptide	Chemistry
TR11681-4	Coronaviridae	Microbiology
TR11682-2	Muconic acid	Chemistry
TR11683-0	Trichlorobenzene	Chemistry
TR11684-8	Trifluoperazine	Chemistry
TR11685-5	Cytokines	Chemistry
TR11686-3	ABO & Rh Grouping	Blood Bank
TR11687-1	Vibrionaceae	Microbiology
TR11688-9	Arbovirus antibodies	Microbiology
TR11689-7	Acylcarnitine	Chemistry
TR11690-5	Alpha-2-Antiplasmin	Chemistry
TR11691-3	Apolipoprotein C2 Activation	Chemistry
TR11692-1	Barbital	Chemistry
TR11693-9	C1r Complement	Hematology
TR11694-7	C1s Complement	Hematology
TR11695-4	Elastase 1	Chemistry
TR11696-2	Fragile X Chromosome	Pathology
TR11697-0	Intralipid	Chemistry
TR11698-8	Macroamylase	Chemistry
TR11699-6	Parathyroid Hormone-Related Peptide	Chemistry
TR11700-2	Quetiapine	Chemistry
TR11701-0	S-Sulfocysteine	Chemistry
TR11702-8	Saccharomyces cerevisiae antibodies	Allergens
TR11703-6	Methobarbital	Chemistry
TR11704-4	Special Histology	Pathology
TR11705-1	HFE Gene Mutation	Chemistry
TR11706-9	Transferrin Saturation	Chemistry
TR11707-7	Unsaturated Iron Binding Capacity	Chemistry
TR11708-3	Sulfatides	Chemistry
TR11710-1	Transfusion Reaction Investigation	Blood Bank
TR11711-9	Phosphate Clearance	Chemistry
TR11712-7	Beta Glucosidase	Chemistry
TR11713-5	Hyaluronidase Antibodies	Chemistry
TR11714-3	Pyridinoline	Chemistry
TR11715-0	Fatty Acid ethyl esters	Chemistry
TR11716-8	Viral Genotype Susceptibility	Microbiology
TR11717-6	Viral Phenotype Susceptibility	Microbiology
TR11718-4	Bacterial Serology	Microbiology
TR11719-2	Viral Serology	Microbiology
TR11720-0	Mycology Serology	Microbiology
TR11721-8	Parasitic Serology	Microbiology
TR11722-6	Mycobacterial Serology	Microbiology
TR11723-4	Cytology	Pathology
TR11724-2	Rh Grouping	Blood Bank
TR11725-9	Polychlorinated biphenyl	Chemistry
TR11726-7	Herpes Simplex Virus I & II Antibody IgG	Microbiology
TR11727-5	Styrene Metabolite	Chemistry
TR11728-3	Avian Precipitins	Allergens
TR11729-1	Chronic Fatigue Syndrome	Serology
TR11730-9	Acid Fast Stain	Microbiology
TR11731-7	Legionella Culture	Microbiology
TR11732-5	Leishmania Culture	Microbiology
TR11733-3	Acanthamoeba Culture	Microbiology
TR11734-1	Acanthamoeba Identification	Microbiology
TR11735-8	Actinomyces Culture	Microbiology
TR11736-6	Actinomyces Identification	Microbiology
TR11737-4	Mycobacteria Culture	Microbiology
TR11738-2	Mycobacteria Detection	Microbiology
TR11739-0	Mycobacteria Genotyping	Microbiology
TR11740-8	Mycobacteria Smear	Microbiology
TR11741-6	Antiviral Resistance	Microbiology
TR11742-4	Beta Lactamase Screen	Microbiology
TR11743-2	Bordatella pertussis and parapertussis Detection	Microbiology
TR11744-0	Bordetella Culture	Microbiology
TR11745-7	Bordetella Detection	Microbiology
TR11746-5	Borrelia burgdorferi IgG	Microbiology
TR11747-3	Borrelia burgdorferi IgM	Microbiology
TR11748-1	Carbapenemase Screen	Microbiology
TR11749-9	Chlamydia and Neisseria Detection	Microbiology
TR11750-7	Chlamydophila + Mycoplasma Detection	Microbiology
TR11751-5	Clostridium perfringens Detection	Microbiology
TR11752-3	Clostridium perfringens Enterotoxin	Microbiology
TR11753-1	Microorganism Detection	Microbiology
TR11754-9	Ectoparasite Identification	Microbiology
TR11755-6	ESBL and AmpC Screen	Microbiology
TR11756-4	Flavivirus IgG	Microbiology
TR11757-2	Haemophilus influenzae Detection	Microbiology
TR11758-0	Hepatitis Viral Load	Microbiology
TR11759-8	Hepatitis Confirmation	Microbiology
TR11760-6	HIV Confirmation	Microbiology
TR11761-4	HIV Detection	Microbiology
TR11762-2	Influenza Virus A Detection	Microbiology
TR11763-0	Malarial Detection	Microbiology
TR11764-8	Microorganism Microscopy	Microbiology
TR11765-5	MRSA Confirmation	Microbiology
TR11766-3	Neisseria gonorrhoeae Confirmation	Microbiology
TR11767-1	Neisseria meningitidis Detection	Microbiology
TR11768-9	Neisseria meningitidis Serogroup	Microbiology
TR11769-7	Norovirus Detection	Microbiology
TR11770-5	Parainfluenza Detection	Microbiology
TR11771-3	Parasite Detection	Microbiology
TR11772-1	Respiratory Syncytial Virus Detection	Microbiology
TR11773-9	Rhinovirus Detection	Microbiology
TR11774-7	Rotavirus Detection	Microbiology
TR11775-4	Staphylococcus aureus Detection	Microbiology
TR11776-2	Staphylococcus aureus Screen	Microbiology
TR11777-0	Syphilis Confirmation	Microbiology
TR11778-8	Syphilis Detection	Microbiology
TR11779-6	Syphilis Titre	Microbiology
TR11780-4	Toxoplasma gondii IgM	Microbiology
TR11781-2	Vancomycin Resistance Confirmation for Staphylocooccus species	Microbiology
TR11782-0	Vancomycin Resistant Enterococcus species Confirmation	Microbiology
TR11783-8	Vancomycin Resistant Staphylococcus species Confirmation	Microbiology
TR11784-6	Varicella zoster Detection	Microbiology
TR11785-3	Verotoxin Detection	Microbiology
TR11786-1	Vibrio Serotyping	Microbiology
TR11787-9	West Nile Virus Detection	Microbiology
TR11788-7	Yeast Culture	Microbiology
TR11789-5	Ammonium	Chemistry
